movieId,nameMovie,guionistas,subjects,directores,actores,genres
143007,A Horse for Summer (2015),Kenneth Lemm,,Nancy Criss,Dean Cain| Lee Meriwether| Christopher Atkins| Chalet Lizette Brannan,
4656,Rosalie Goes Shopping (1989),Eleonore Adlon| Christopher Doherty,,Percy Adlon,Marianne Sägebrecht| Judge Reinhold| Brad Davis| Erika Blumberger,
45501,Break-Up| The (2006),Jeremy Garelick| Jay Lavender,,Peyton Reed,Jennifer Aniston| Joey Lauren Adams| Jon Favreau| Vince Vaughn,
154512,The Legend of Sleepy Hollow (1999),Joe Wiesenfeld| Washington Irving,,Pierre Gang,Kathleen Fee| Brent Carver| Vlasta Vrana| Rachelle Lefevre,
5666,Rules of Attraction| The (2002),Bret Easton Ellis,,Roger Avary,Ian Somerhalder| Jessica Biel| Shannyn Sossamon| James Van Der Beek,
105792,Stranger in Town| A (1943),Isobel Lennart| William Kozlenko,,Roy Rowland,Porter Hall| Frank Morgan| Richard Carlson| Jean Rogers,
105715,Just Wright (2010),Michael Elliot,,Sanaa Hamri,Paula Patton| James Pickens Jr.| Common| Queen Latifah,
109189,Endless Love (2014),Joshua Safran| Scott Spencer,,Shana Feste,Robert Patrick| Gabriella Wilde| Alex Pettyfer| Bruce Greenwood,
132800,Welcome to Me (2014),Eliot Laurence,,Shira Piven,Wes Bentley| Linda Cardellini| Kristen Wiig| James Marsden,
5171,Time Machine| The (2002),H.G. Wells| John Logan| David Duncan,,Simon Wells,Guy Pearce| Mark Addy| Yancey Arias| Phyllida Law,
5902,Adaptation (2002),Charlie Kaufman| Susan Orlean,,Spike Jonze,Chris Cooper| Tilda Swinton| Meryl Streep| Nicolas Cage,
167740,The Bye Bye Man (2017),Jonathan Penner| Robert Damon Schneck,,Stacy Title,Lucien Laviscount| Michael Trucco| Cressida Bonas| Douglas Smith,
137711,Wild Hearts (2006),Mitchell Gabourie| Donald Martin,,Steve Boyum,Nancy McKeon| Richard Thomas| Geoffrey Lewis| Hallee Hirsh,
88810,Help| The (2011),Kathryn Stockett,,Tate Taylor,Viola Davis| Emma Stone| Octavia Spencer| Bryce Dallas Howard,
169500,Kung Fu vs Acrobatic (1990),Jing Wong,,Taylor Wong,Andy Lau| Jing Chen| Pak-Cheung Chan| Szu-Ying Chien,
162568,Sensuela (1973),Yrjö Norta| Regina Linnanheimo| Alexander Pushkin,,Teuvo Tulio,Ismo Saario| Marianne Mardi| Mauritz Åkerman| Ossi Elstelä,
56286,Im Not There (2007),Oren Moverman,,Todd Haynes,Heath Ledger| Cate Blanchett| Christian Bale| Ben Whishaw,
996,Last Man Standing (1996),Akira Kurosawa| Ryûzô Kikushima,,Walter Hill,William Sanderson| Bruce Willis| Bruce Dern| Christopher Walken,Action|Crime|Drama|Thriller
326,To Live (Huozhe) (1994),Hua Yu| Wei Lu,Films_set_in_the_1940s|History_of_China_on_film|The_Samuel_Goldwyn_Company_films|1994_drama_films|1994_films|Chinese_films|Mandarin-language_films|Censored_films|Chinese_drama_films|Chinese_epic_films|Shanghai_Film_Studio_films|Best_Foreign_Language_Film_BAFTA_Award_winners|Films_about_the_Cultural_Revolution|Films_based_on_Chinese_novels|Films_directed_by_Zhang_Yimou|Films_set_in_the_1960s|Films_set_in_the_1950s,Yimou Zhang,Niu_Ben|Jiang_Wu|Gong_Li|Guo_Tao_(actor)|Ge_You,Drama
132926,Confessions of Emanuelle (1977),Maria Pia Fusco| Gianfranco Clerici,,"""Joe DAmato""",Ivan Rassimov| Laura Gemser| Don Powell| Karin Schubert,
119,Steal Big| Steal Little (1995),Teresa Tucker-Davies| Jeanne Blake| Lee Blessing| Frank Ray Perilli| Terry Kahn,American_films|1995_films|Films_set_in_Santa_Barbara,Andrew_Davis_(director),Kevin_McCarthy_(actor)|Rachel_Ticotin|Alan_Arkin|Ally_Walker|Joe_Pantoliano|Andy_García|Richard_Bradford_(actor)|David_Ogden_Stiers,Comedy
121205,Nine Lives (2002),Tom MacRae,,Andrew Green,Vivienne Harvey| Rosie Fellner| Paris Hilton| Patrick Kennedy,
3076,Irma la Douce (1963),I.A.L. Diamond| Alexandre Breffort,American_sex_comedy_films|Films_based_on_musicals|Films_set_in_Paris|United_Artists_films|1963_comedy_films|1963_films|American_films|American_romantic_comedy_films|English-language_films|1960s_sex_comedy_films|1963_romantic_comedy_films|Comedy_film_soundtracks|Rykodisc_soundtracks|André_Previn_albums|Films_about_prostitution_in_Paris|Films_directed_by_Billy_Wilder|Films_featuring_a_Best_Musical_or_Comedy_Actress_Golden_Globe_winning_performance|Films_scored_by_André_Previn|Films_that_won_the_Best_Original_Score_Academy_Award|Films_with_screenplays_by_Billy_Wilder|Films_with_screenplays_by_I._A._L._Diamond|1998_soundtrack_albums,Billy Wilder,Bruce Yarnell| Jack Lemmon| Shirley MacLaine| Lou Jacobi,Comedy
145789,Strike Commando (1987),Rossella Drudi| Claudio Fragasso,,Bruno Mattei,Christopher Connelly| Reb Brown| Louise Kamsteeg| Luciano Pigozzi,
159650,Decadent Evil (2005),Domonic Muir,,Charles Band,Phil Fondacaro| Debra Mayer| Daniel Lennox| Raelyn Hennessee,
530,Second Best (1994),David Cook,1994_drama_films|British_drama_films|Films_based_on_British_novels|Regency_Enterprises_films|1994_films|British_films|English-language_films|Warner_Bros._films|Films_about_adoption|Films_directed_by_Chris_Menges,Chris Menges,Chris Cleary Miles| Nathan Yapp| Keith Allen| William Hurt,Drama
191239,Threshold (2003),Kim LeMasters,,Chuck Bowman,Steve Bacic| Jamie Luner| David Lipper| Nicholas Lea,
26251,Mon Oncle Antoine (1971),Clément Perron,,Claude Jutra,Lyne Champagne| Olivette Thibault| Jacques Gagnon| Jean Duceppe,
32914,Carrie (2002),Bryan Fuller| Stephen King,,David Carson,Kandyse McClure| Angela Bettis| Rena Sofer| Patricia Clarkson,
182395,Judwaa 2 (2017),Sajid| Yunus Sajawal| Farhad Samji,,David Dhawan,Varun Dhawan| Taapsee Pannu| Anupam Kher| Jacqueline Fernandez,
27172,Joseph and the Amazing Technicolor Dreamcoat (1999),Tim Rice| Michael Walsh,,David Mallet,Donny Osmond| Ian McNeice| Richard Attenborough| Maria Friedman,
165623,Hail| Hero! (1969),David Manber| John Weston,,David Miller,John Larch| Teresa Wright| Arthur Kennedy| Michael Douglas,
181565,Alone (2017),Guillaume Moulin| Bruno Gazzotti| Fabien Vehlmann,,David Moreau,Jean-Stan Du Pac| Stéphane Bak| Sofia Lesaffre| Paul Scarfoglio,
4192,Demetrius and the Gladiators (1954),Lloyd C. Douglas| Philip Dunne,,Delmer Daves,Susan Hayward| Victor Mature| Michael Rennie| Debra Paget,
205,Unstrung Heroes (1995),Richard LaGravenese| Franz Lidz,Films_scored_by_Thomas_Newman|Hollywood_Pictures_films|Films_set_in_California|1995_films|American_films|English-language_films|American_coming-of-age_comedy-drama_films|1990s_coming-of-age_comedy-drama_films|Films_about_cancer|Films_about_Jews_and_Judaism|Films_directed_by_Diane_Keaton|1995_comedy_films|1995_drama_films,Diane Keaton,Maury Chaykin| Andie MacDowell| John Turturro| Michael Richards,Comedy|Drama
140984,Final Accord (1936),Kurt Heuser,,Douglas Sirk,Lil Dagover| Mária Tasnádi Fekete| Willy Birgel| Maria Koppenhöfer,
129458,The Unholy Four (1970),Mario di Nardo| Franco Rossetti,,Enzo Barboni,Leonard Mann| George Eastman| Woody Strode| Peter Martell,
159361,The Olsen Gang Sees Red (1976),Henning Bahs,,Erik Balling,Kirsten Walther| Morten Grunwald| Poul Bundgaard| Ove Sprogøe,
106376,Lords of Discipline| The (1983),Thomas Pope| Pat Conroy| Lloyd Fonvielle,,Franc Roddam,David Keith| G.D. Spradlin| Barbara Babcock| Robert Prosky,
94653,Creature (2011),Tracy Morse,,Fred Andrews,Mehcad Brooks| Dillon Casey| Serinda Swan| Daniel Bernhardt,
185557,Red Planet Mars (1952),Anthony Veiller| John Hoare| John L. Balderston,,Harry Horner,Walter Sande| Andrea King| Peter Graves| Herbert Berghof,
81589,Singing Nun| The (1966),John Furia| Sally Benson,,Henry Koster,Agnes Moorehead| Greer Garson| Ricardo Montalban| Debbie Reynolds,
76692,Virgin Queen| The (1955),Harry Brown| Mindret Lord,,Henry Koster,Richard Todd| Bette Davis| Jay Robinson| Joan Collins,
125465,I Ought to Be in Pictures (1982),Neil Simon,,Herbert Ross,Ann-Margret| Walter Matthau| Dinah Manoff| Lance Guest,
126134,Cutie Honey (2004),Gô Nagai| Rumi Takahashi,,Hideaki Anno,Eriko Satô| Mikako Ichikawa| Mitsuhiro Oikawa| Jun Murakami,
7004,Kindergarten Cop (1990),Herschel Weingrod| Murray Salem| Timothy Harris,,Ivan Reitman,Penelope Ann Miller| Arnold Schwarzenegger| Pamela Reed| Linda Hunt,
190465,The Speckled Band (1931),W.P. Lipscomb| Arthur Conan Doyle,,Jack Raymond,Angela Baddeley| Raymond Massey| Nancy Price| Athole Stewart| Lyn Harding,
5918,Alone in the Dark (1982),Robert Shaye| Michael Harrpster,,Jack Sholder,Martin Landau| Donald Pleasence| Jack Palance| Dwight Schultz,
117322,Dream Boy (2008),Jim Grimsley,,James Bolton,Diana Scarwid| Stephan Bender| Thomas Jay Ryan| Tom Gilroy,
149988,Dossier K. (2009),Jef Geeraerts| Erik Van Looy| Carl Joos,,Jan Verheyen,Blerim Destani| Hilde De Baerdemaeker| Werner De Smedt| Koen De Bouw,
2027,Jane Austens Mafia! (1998),Michael McManus| Greg Norberg,Indian_gangster_films|1993_films|Indian_films|Malayalam-language_films|1990s_Malayalam-language_films|1990s_crime_action_films|Indian_films_about_revenge|Indian_crime_action_films|Films_shot_in_Bangalore,Jim Abrahams,Vijayaraghavan_(actor)|Suresh_Gopi|Babu_Antony|Vikram_(actor)|Janardhanan_(actor),Comedy|Crime
26710,Welcome Home| Roxy Carmichael (1990),Karen Leigh Hopkins,,Jim Abrahams,Winona Ryder| Jeff Daniels| Laila Robins| Thomas Wilson Brown,
8221,War of the Buttons (1994),Colin Welland| Louis Pergaud| Yves Robert,,John Roberts,Gregg Fitzgerald| Brendan McNamara| Darragh Naughton| Gerard Kearney,
154444,Swan Lake (1981),Hiroichi Fuse,,Kimio Yabuki,Asao Koike| Keiko Takeshita| Yoneko Matsukane| Fuyumi Shiraishi| Tarô Shigaki| Yôko Asagami,
7613,White Palace (1990),Glenn Savan| Ted Tally| Alvin Sargent,,Luis Mandoki,Jason Alexander| Kathy Bates| James Spader| Susan Sarandon,
135737,Zakhm (1998),Tanuja Chandra| Girish Dhamija,,Mahesh Bhatt,Sonali Bendre| Nagarjuna Akkineni| Ajay Devgn| Pooja Bhatt,
44724,Urban Legends: Bloody Mary (2005),Michael Dougherty| Dan Harris,,Mary Lambert,Ed Marinaro| Tina Lifford| Robert Vito| Kate Mara,
7054,Little Women (1949),Louisa May Alcott| Victor Heerman| Andrew Solt| Sarah Y. Mason| Sally Benson,,Mervyn LeRoy,"June Allyson| ""Margaret OBrien""| Elizabeth Taylor| Peter Lawford",
56788,Charlie Wilsons War (2007),Aaron Sorkin| George Crile,,Mike Nichols,Philip Seymour Hoffman| Amy Adams| Julia Roberts| Tom Hanks,
171405,Korkusuz Korkak (1979),Erdogan Tünas,,Natuk Baytan,Turgut Özatay| Kemal Sunal| Nejat Gürçen| Aysen Atav,
167790,The Good Boy (2016),Roman Kantor| Mikhail Mestetskiy,,Oksana Karas,Semyon Treskunov| Anastasiya Bogatyreva| Ieva Andrejevaite| Vasiliy Butkevich,
137060,The Tenth Circle (2008),Jodi Picoult| Maria Nation,,Peter Markle,Kelly Preston| Michael Riley| Ron Eldard| Jamie Johnston,
124294,The Shanghai Cobra (1945),George Callahan| Earl Derr Biggers| George Wallace Sayre,,Phil Karlson,Sidney Toler| James Cardwell| Benson Fong| Mantan Moreland,
7228,Cool World (1992),Michael Grais| Mark Victor,,Ralph Bakshi,Janni Brenn| Brad Pitt| Kim Basinger| Gabriel Byrne,
2168,Dance with Me (1998),Daryl Matthews,,Randa Haines,Joan Plowright| Vanessa Williams| Kris Kristofferson| Chayanne,Drama|Romance
172,Johnny Mnemonic (1995),William Gibson,1990s_dystopian_films|1995_science_fiction_films|Films_based_on_short_fiction|Films_produced_by_Don_Carmody|Films_set_in_New_Jersey|Films_shot_in_Toronto|1995_films|American_films|Canadian_films|English-language_films|Japanese-language_films|Alliance_Films_films|American_chase_films|Canadian_action_films|Canadian_science_fiction_films|Science_fiction_action_films|1990s_action_films|Films_about_artificial_intelligence|Films_about_computing|Films_about_dolphins|Films_about_telepresence|Films_based_on_science_fiction_works|Films_scored_by_Brad_Fiedel|Films_set_in_2021|1995_directorial_debut_films|Corporate_warfare_in_fiction|Cryptography_in_fiction|Cyberpunk_films|Films_set_in_Beijing|Films_shot_in_Montreal|Transhumanism_in_film|TriStar_Pictures_films|William_Gibson,Robert Longo,Dolph_Lundgren|Ice-T|Dina_Meyer|Takeshi_Kitano|Keanu_Reeves,Action|Sci-Fi|Thriller
127136,True Story (2015),David Kajganich| Michael Finkel,,Rupert Goold,Jonah Hill| Felicity Jones| Maria Dizzia| James Franco,
191093,5th Passenger (2018),David Henri Martin,,Scotty Baker,Morgan Lariah| Manu Intiraymi| Marina Sirtis| Doug Jones,
133377,Infini (2015),Brian Cachia,,Shane Abbess,Luke Ford| Luke Hemsworth| Daniel MacPherson| Grace Huang,
49737,Myth| The (San wa) (2005),Hai-shu Li| Hui-Ling Wang,,Stanley Tong,Jianzhong Zhang| Weixing Yao| Jackie Chan| Bing Shao,
71653,Capone (1975),Howard Browne,,Steve Carver,Ben Gazzara| Harry Guardino| Sylvester Stallone| Susan Blakely,
140377,About Sarah,Nancey Silvers,,Susan Rohrer,Marion Ross| Kellie Martin| Mary Steenburgen| Diane Baker,
180321,Ragdoll (1999),Neal Marshall Stevens| Charles Band,,Ted Nicolaou,Jennia Fredrique Aponte| Russell Richardson| William Stanford Davis| Tarnell Poindexter,
172837,Michou dAuber (2007),Messaoud Hattau| Jean Cosmos,,Thomas Gilou,Nathalie Baye| Mathieu Amalric| Gérard Depardieu| Samy Seghir,
134534,Chatterbox! (1977),Norman Yonemoto| Mark Bruce Rosin,,Tom DeSimone,Larry Gelman| Candice Rialson| Perry Bullington| Jane Kean,
107481,Free Style (2008),Jeffrey Nicholson| Joshua Leibner,,William Dear,Penelope Ann Miller| Madison Pettis| Sandra Echeverría| Corbin Bleu,
169450,The Strange Saga of Hiroshi the Freeloading Sex Machine (2005),Fumio Moriya,,Yûji Tajiri,Rinako Hirasawa| Minami Aiyama| Mutsuo Yoshioka| Akino Hirasawa,
170707,Hornblower: Loyalty (2003),Niall Leonard| C.S. Forester,,Andrew Grieve,Robert Lindsay| Paul McGann| Greg Wise| Ioan Gruffudd,
101577,Host| The (2013),Stephenie Meyer,,Andrew Niccol,Jake Abel| Diane Kruger| Max Irons| Saoirse Ronan,
90303,Pilate and Others (Pilatus und andere - Ein Film für Karfreitag) (1972) ,Mikhail A. Bulgakov,,Andrzej Wajda,Jan Kreczmar| Wojciech Pszoniak| Andrzej Lapicki| Daniel Olbrychski,
80126,American| The (2010),Martin Booth| Rowan Joffe,,Anton Corbijn,Paolo Bonacelli| Violante Placido| Irina Björklund| George Clooney,
5004,Party| The (1968),Tom Waldman| Frank Waldman,,Blake Edwards,Peter Sellers| Jean Carson| Natalia Borisova| Claudine Longet,
75825,Card Player| The (Il cartaio) (2004),Jay Benedict| Franco Ferrini| Phoebe Scholfield,,Dario Argento,Stefania Rocca| Adalberto Maria Merli| Silvio Muccino| Liam Cunningham,
4247,Joe Dirt (2001),Fred Wolf,,Dennie Gordon,Adam Beach| David Spade| Dennis Miller| Brittany Daniel,
5623,Crazy as Hell (2002),Jeremy Leven| Erik Jendresen,,Eriq La Salle,Ronny Cox| Jane Carr| Michael Beach| Sinbad,
116457,Hearts Divided (1936),Casey Robinson| Laird Doyle| Rida Johnson Young,,Frank Borzage,Charles Ruggles| Dick Powell| Claude Rains| Marion Davies,
112261,I See a Dark Stranger (1946),Liam Redmond| Wolfgang Wilhelm| Sidney Gilliat,,Frank Launder,"Trevor Howard| Deborah Kerr| Raymond Huntley| ""William G. OGorman""",
129681,Legend of the Sea Wolf (1975),Marcello Ciorciolini| Jack London,,Giuseppe Vari,Chuck Connors| Barbara Bach| Rik Battaglia| Giuseppe Pambieri,
160996,Star Games (1998),David Reskin,,Greydon Clark,Travis Clark| Trevor Clark| Darby Hinton| Jacqulin Cole,
114146,Castle in the Desert (Charlie Chan in Castle in the Desert) (1942),Earl Derr Biggers| John Francis Larkin,,Harry Lachman,Douglass Dumbrille| Sidney Toler| Arleen Whelan| Richard Derr,
126769,Darker Than Night (2014),Carlos Enrique Taboada,,Henry Bedwell,Eréndira Ibarra| Ona Casamiquela| Zuria Vega| Adriana Louvier,
33966,Cop and ½ (1993),Arne Olsen,,Henry Winkler,Ruby Dee| Holland Taylor| Burt Reynolds| Norman D. Golden II,
149256,The Sheik Steps Out (1937),Adele Buffington| Gordon Kahn,,Irving Pichel,Gene Lockhart| Kathleen Burke| Lola Lane| Ramon Novarro,
61075,Elegy (2008),Nicholas Meyer| Philip Roth,,Isabel Coixet,Ben Kingsley| Patricia Clarkson| Penélope Cruz| Dennis Hopper,
185581,Hello Monkey (1978),Grigoriy Oster,,Ivan Ufimtsev,Nadezhda Rumyantseva| Mikhail Kozakov| Vasiliy Livanov| Vsevolod Larionov,
3733,Paper Chase| The (1973),John Jay Osborn Jr.,1973_drama_films|1973_films|Films_scored_by_John_Williams|History_of_Cambridge,James Bridges,Timothy Bottoms| Graham Beckel| John Houseman| Lindsay Wagner,Drama
136861,The Mark: Redemption (2013),Paul Duran| John Patus| Michael Scott| Russell Wolfe| David A.R. White,,James Chankin,Gary Daniels| Sonia Couling| Craig Sheffer| Eric Roberts,
3186,Girl| Interrupted (1999),Lisa Loomer| Susanna Kaysen| Anna Hamilton Phelan,Suicide_in_film|1990s_biographical_drama_films|1999_films|3_Arts_Entertainment_films|American_biographical_drama_films|American_coming-of-age_drama_films|American_psychological_drama_films|Films_about_psychopaths|Films_based_on_biographies|Films_featuring_a_Best_Supporting_Actress_Academy_Award-winning_performance|Films_set_in_Pennsylvania|Films_set_in_psychiatric_hospitals|American_films|Columbia_Pictures_films|Drama_films_based_on_actual_events|English-language_films|Films_set_in_1968|Incest_in_film|Coming-of-age_films_based_on_actual_events|Psychopathy_in_fiction|1990s_coming-of-age_drama_films|1990s_psychological_drama_films|Films_about_bullying|Borderline_personality_disorder_in_fiction|Films_about_psychiatry|Films_featuring_a_Best_Supporting_Actress_Golden_Globe-winning_performance|Films_produced_by_Douglas_Wick|Films_set_in_1967|Films_shot_in_Harrisburg,James Mangold,Jared_Leto|Elisabeth_Moss|Clea_DuVall|Brittany_Murphy|Vanessa_Redgrave|Whoopi_Goldberg|Jeffrey_Tambor|Winona_Ryder|Angelina_Jolie,Drama
105926,Barrio Tales (2012),Brent Tarnol,,Jarret Tarnol,Alexander Aguila| Adam Beesely| Carson Aune| Maritza Brikisak,
145771,Treevenge (2008),Rob Cotterill,,Jason Eisener,Jayden Taylor| Maris Morgan| Jonathan Torrens| Sarah Dunsworth,
5305,Return of the Killer Tomatoes! (1988),J. Stephen Peace| Stephen Andrich| Costa Dillon,,John De Bello,Steve Lundquist| Karen M. Waldron| Anthony Starke| George Clooney,
86550,Love & Savagery (2009),Des Walsh,,John N. Smith,Martha Burns| Louise Nicol| Sarah Greene| Allan Hawco,
99733,Marsh| The (2006),Michael Stokes,,Jordan Barker,Peter MacNeill| Gabrielle Anwar| Louis Ferreira| Forest Whitaker,
71402,3 Ring Circus (1954),Don McGuire,,Joseph Pevney,Jerry Lewis| Zsa Zsa Gabor| Joanne Dru| Dean Martin| Wallace Ford,
158685,Deathlands (2003),James Axler| Gabrielle G. Stanton| Harry Werksman,,Joshua Butler,Colin Fox| Vincent Spano| Jenya Lano| A.C. Peterson,
85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Bráulio Mantovani| Rodrigo Pimentel,,José Padilha,Irandhir Santos| Wagner Moura| Milhem Cortaz| André Ramiro,
71691,Fifty Dead Men Walking (2008),Nicholas Davies| Martin McGartland,,Kari Skogland,Ben Kingsley| Jim Sturgess| Kevin Zegers| Natalie Press,
144544,Platinum Data (2013),Keigo Higashino| Hideya Hamada,,Keishi Ohtomo,Honami Suzuki| Etsushi Toyokawa| Katsuhisa Namase| Kazunari Ninomiya,
143944,Malaga (1960),Donald Ogden Stewart| Donald MacKenzie| David D. Osborn,,Laslo Benedek,Dorothy Dandridge| Edmund Purdom| Trevor Howard| Michael Hordern,
190559,Mario (2018),Grischa Duncker| Jacqueline Surchat| Thomas Hess| Frederic Moriette,,Marcel Gisler,Aaron Altaras| Max Hubacher| Jürg Plüss| Jessy Moravec,
137658,The Wheelchair (1960),Rafael Azcona,,Marco Ferreri,José Isbert| José Luis López Vázquez| María Luisa Ponte| Pedro Porcel,
134900,Snow White and 7 Wise Men (1982),Luigi Petrini| Leone Frollo| Nino Marino,,Mario Bianchi,Michela Miti| Aldo Sambrell| Damianne Saint-Clair| Franco Bracardi,
144850,Immorality (1978),Federico Tofi| Morando Morandini Jr.,,Massimo Pirri,Howard Ross| Andrea Franchetti| Karin Trentephol| Lisa Gastoni,
69701,Blue Week (Sininen viikko) (1954),Jarl Hemmer,,Matti Kassila,Paavo Hukkinen| Gunvor Sandkvist| Matti Oravisto| Toivo Mäkelä,
109927,Vodka| Mr. Palmu (Vodkaa| komisario Palmu) (1969),Georg Korkman| Mika Waltari,,Matti Kassila,Matti Ranin| Leo Jokela| Anna-Leena Mäki-Penttilä| Joel Rinne,
170275,Jumping Ship (2001),Chad Hayes| Carey W. Hayes,,Michael Lange,Andrew Lawrence| Matthew Lawrence| Joey Lawrence| Susan Walters,
855,Every Other Weekend (Un week-end sur deux) (1990),Jacques Fieschi| Anne-Marie Etienne| Philippe Le Guay,,Nicole Garcia,"Nathalie Baye| Félicie Pasotti| ""Predrag Miki Manojlovic""| Joachim Serreau",
145976,Living It Up (1954),Jack Rose| Melville Shavelson| James Street| Ben Hecht,,Norman Taurog,Edward Arnold| Janet Leigh| Jerry Lewis| Dean Martin,
